product_name,quantity,selling_price,total_sales,brand_name,company,category_name,subcategory_name,bill_date,latitude,longitude,country,bill_ID
RIN ADVANCED,12.0,16.0,192.0,RIN,HINDUSTAN UNILEVER LIMITED,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,2020-01-03,40.8239054,-73.83819940000001,New York,224
SURF EXCEL,6.0,26.0,156.0,SURF EXCEL,HINDUSTAN UNILEVER LIMITED,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,2020-01-03,40.8239054,-73.83819940000001,New York,224
SURF EXCEL QUICK WASH,1.0,180.0,180.0,SURF,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-03,40.8239054,-73.83819940000001,New York,224
VIM,2.0,9.75,,VIM,HINDUSTAN UNILEVER LIMITED,CLEANERS - UTENSIL,TRADITIONAL,2020-01-03,40.8239054,-73.83819940000001,New York,224
3M SCOTCH BRITE GENERAL PURPOS,1.0,34.0,34.0,SCOTCH BRITE,3M INDIA LTD,SCOURING PADS/SCRUBS,SCOURING PADS,2020-01-03,40.69359155,-73.98638792,New York,225
3M SCOTCH BRITE STN STEEL SCRB,1.0,28.0,28.0,SCOTCH BRITE,3M INDIA LTD,SCOURING PADS/SCRUBS,STEEL SCRUB,2020-01-03,40.69359155,-73.98638792,New York,225
CHING'S SECRET,1.0,25.0,25.0,CHING'S SECRET,CAPITAL FOODS,VERMICELLI & NOODLE,NOODLES,2020-01-03,40.69359155,-73.98638792,New York,225
DAIRY MILK,5.0,10.0,50.0,CADBURY DAIRY MILK,MONDELEZ INTERNATIONAL,CHOCOLATE,MOULDED,2020-01-03,40.69359155,-73.98638792,New York,225
GODREJ,2.0,64.0,128.0,GODREJ,GODREJ CONSUMER PRODS,VANASPATI CONS PACK ,VANASPATI CONS PACK (8/94),2020-01-03,40.69359155,-73.98638792,New York,225
GODREJ NO 1 SAFFRON,2.0,62.0,124.0,GODREJ NO 1,GODREJ CONSUMER PRODS,TOILET SOAPS ,PREMIUM,2020-01-03,40.69359155,-73.98638792,New York,225
HALDIRAM SEV BHUJIA,1.0,80.0,80.0,HALDIRAM,HALDIRAM,SALTY SNACKS ,SEV BHUJIA,2020-01-03,40.69359155,-73.98638792,New York,225
KITKAT,5.0,10.0,50.0,KIT KAT,NESTLE INDIA,CHOCOLATE,COATED WAFER BISC,2020-01-03,40.69359155,-73.98638792,New York,225
LAYS CHILE LIMON,1.0,10.0,10.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-03,40.69359155,-73.98638792,New York,225
LAYS WESTINDIES HTNSWT CHILLI,1.0,5.0,5.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-03,40.69359155,-73.98638792,New York,225
MAGGI PAZZTA MASALA PENNE,1.0,24.0,24.0,MAGGI PAZZTA,NESTLE INDIA,VERMICELLI & NOODLE,PASTA,2020-01-03,40.69359155,-73.98638792,New York,225
MAGGI TOMATO KETCHUP,1.0,54.0,54.0,MAGGI,NESTLE INDIA,KETCHUPS/SAUCES,KETCHUPS/SAUCES,2020-01-03,40.69359155,-73.98638792,New York,225
MESWAK,1.0,96.0,96.0,MESWAK,DABUR,TOOTH PASTES,TOOTH PASTES,2020-01-03,40.69359155,-73.98638792,New York,225
MTR,1.0,60.0,60.0,MTR,M T R FOOD PRODS,READY TO EAT,READY TO COOK SNACKS MIXES,2020-01-03,40.69359155,-73.98638792,New York,225
NATURE FRESH ACTILITE,1.0,130.0,130.0,NATURE FRESH ACTILITE,CARGILL FOODS,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,2020-01-03,40.69359155,-73.98638792,New York,225
NESCAFE GOLD,1.0,220.0,220.0,NESCAFE,NESTLE INDIA,COFFEE,INSTANT COFFEE,2020-01-03,40.69359155,-73.98638792,New York,225
PANTENE PRO-V NEW,1.0,115.0,115.0,PANTENE,PROCTER & GAMBLE,SHAMPOO - BY SEGMENTS,BOTTLES / TUBES,2020-01-03,40.69359155,-73.98638792,New York,225
SAFFOLA GOLD,1.0,139.0,139.0,SAFFOLA,MARICO INDS,REFINED EDIBLE OILS-ALL PACKS,BLENDED OIL,2020-01-03,40.69359155,-73.98638792,New York,225
VIM,1.0,30.0,30.0,VIM,HINDUSTAN UNILEVER LIMITED,CLEANERS - UTENSIL,TRADITIONAL,2020-01-03,40.69359155,-73.98638792,New York,225
VIM,4.0,30.0,120.0,VIM,HINDUSTAN UNILEVER LIMITED,CLEANERS - UTENSIL,TRADITIONAL,2020-01-03,40.69359155,-73.98638792,New York,225
VITA MARIE GOLD,1.0,38.75,38.75,MARIE GOLD,BRITANNIA INDS,BISCUITS - CORE & NON CORE,MARIE,2020-01-03,40.69359155,-73.98638792,New York,225
AASHIRVAAD WHOLE WHEAT,1.0,235.0,235.0,AASHIRVAAD,I T C,PACKAGED ATTA ,ATTA,2020-01-03,40.71662536,-73.96054437,New York,226
BRU INSTANT,2.0,175.0,350.0,BRU,HINDUSTAN UNILEVER LIMITED,COFFEE,INSTANT COFFEE,2020-01-03,40.71662536,-73.96054437,New York,226
COLGATE DENTALCREAM,1.0,84.0,84.0,COLGATE DENTALCREAM,COLGATE-PALMOLIVE,TOOTH PASTES,TOOTH PASTES,2020-01-03,40.71662536,-73.96054437,New York,226
DAIRY MILK,1.0,5.0,5.0,CADBURY DAIRY MILK,MONDELEZ INTERNATIONAL,CHOCOLATE,MOULDED,2020-01-03,40.71662536,-73.96054437,New York,226
DAIRY MILK,144.0,5.0,720.0,CADBURY DAIRY MILK,MONDELEZ INTERNATIONAL,CHOCOLATE,MOULDED,2020-01-03,40.71662536,-73.96054437,New York,226
EVEREST,1.0,50.0,50.0,EVEREST,S NARENDRA KUMAR,SPICES ,PURE,2020-01-03,40.71662536,-73.96054437,New York,226
LIZOL DISINFECT FLR CLNR,1.0,89.0,89.0,LIZOL,RECKITT BENCKISER,CLEANERS - FLOOR,LIQUIDS,2020-01-03,40.71662536,-73.96054437,New York,226
NICE TIME,1.0,24.0,24.0,NICE TIME,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-03,40.71662536,-73.96054437,New York,226
PATANJALI MARIE,1.0,10.0,10.0,PATANJALI,PATANJALI AYURVED LTD,BISCUITS - CORE & NON CORE,MARIE,2020-01-03,40.71662536,-73.96054437,New York,226
TATA AGNI EXTRA STRONG LEAVES,1.0,55.0,55.0,TATA AGNI,TATA GLOBAL BEVERAGES LTD,PACKAGED TEA,MAIN PACKS,2020-01-03,40.71662536,-73.96054437,New York,226
TATA SALT LITE,1.0,35.0,35.0,TATA,TATA CHEM,ALL IODISED SALT,POWDERED SALT,2020-01-03,40.71662536,-73.96054437,New York,226
EVEREST,1.0,54.0,54.0,EVEREST,S NARENDRA KUMAR,SPICES ,PURE,2020-01-03,40.60849876,-73.95935606,New York,227
GOOD DAY BUTTER,2.0,10.0,20.0,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-03,40.60849876,-73.95935606,New York,227
GOOD KNIGHT ACTIV+,2.0,72.0,144.0,GOOD KNIGHT,GODREJ CONSUMER PRODS,MOSQUITO REPELLANTS CTG ,LIQUID VAPORISER,2020-01-03,40.60849876,-73.95935606,New York,227
LAYS WESTINDIES HTNSWT CHILLI,1.0,5.0,5.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-03,40.60849876,-73.95935606,New York,227
PARLE KRACK JACK,3.0,10.0,30.0,PARLE KRACK JACK,PARLE PRODS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-03,40.60849876,-73.95935606,New York,227
SOCIETY LEAF,1.0,110.0,110.0,SOCIETY,HASMUKHRAI & CO,PACKAGED TEA,MAIN PACKS,2020-01-03,40.60849876,-73.95935606,New York,227
AMUL,1.0,225.0,225.0,AMUL,G C M M F,BUTTER MARGR  ,BUTTER,2020-01-03,40.68922533,-73.99282465,New York,228
BRITANNIA CHEDDAR,1.0,250.0,250.0,BRITANNIA,BRITANNIA DAIRY PVT LTD,CHEESE        ,PROCESSED CHEESE,2020-01-03,40.68922533,-73.99282465,New York,228
COLIN,1.0,82.0,82.0,COLIN,RECKITT BENCKISER,CLEANERS - GLASS,LIQUIDS,2020-01-03,40.68922533,-73.99282465,New York,228
HARPIC POWER PLUS,2.0,82.0,164.0,HARPIC POWER,RECKITT BENCKISER,CLEANERS - TOILET,LIQUIDS,2020-01-03,40.68922533,-73.99282465,New York,228
AASHIRVAAD WHOLE WHEAT,3.0,430.0,1290.0,AASHIRVAAD,I T C,PACKAGED ATTA ,ATTA,2020-01-03,40.67117976,-73.97771266,New York,229
CINTHOL CONFIDENCE +,2.0,10.0,20.0,CINTHOL,GODREJ CONSUMER PRODS,TOILET SOAPS ,PREMIUM,2020-01-03,40.67117976,-73.97771266,New York,229
CINTHOL DEO,1.0,10.0,10.0,CINTHOL,GODREJ CONSUMER PRODS,TOILET SOAPS ,MASS,2020-01-03,40.67117976,-73.97771266,New York,229
COMFORT BLUE - MORNING FRESH,1.0,210.0,210.0,COMFORT,HINDUSTAN UNILEVER LIMITED,PRE-POST WASH PRODUCTS,FABRIC SOFTNERS,2020-01-03,40.67117976,-73.97771266,New York,229
GODREJ SHIKAKAI,2.0,20.0,40.0,SHIKAKAI,GODREJ CONSUMER PRODS,TOILET SOAPS ,POPULAR,2020-01-03,40.67117976,-73.97771266,New York,229
GOWARDHAN,1.0,116.0,,GOWARDHAN,PARAG MILK FOODS PVT. LTD.,PACKAGED PURE GHEE,PACKAGED PURE GHEE,2020-01-03,40.67117976,-73.97771266,New York,229
HIT,1.0,266.0,266.0,HIT,GODREJ CONSUMER PRODS,HOME INSECTICIDES CTG  ,AEROSOL,2020-01-03,40.67117976,-73.97771266,New York,229
PARACHUTE,1.0,104.0,104.0,PARACHUTE,MARICO INDS,COCONUT OIL PKTYP ,BRANDED,2020-01-03,40.67117976,-73.97771266,New York,229
PEARS OIL CLEAR,1.0,40.0,40.0,PEARS,HINDUSTAN UNILEVER LIMITED,TOILET SOAPS ,PREMIUM,2020-01-03,40.67117976,-73.97771266,New York,229
PEARS PURE AND GENTLE,1.0,41.0,41.0,PEARS,HINDUSTAN UNILEVER LIMITED,TOILET SOAPS ,PREMIUM,2020-01-03,40.67117976,-73.97771266,New York,229
SNAKKER,2.0,5.0,10.0,PRIYAGOLD,SURYA PROCESSED FOOD (P) LTD,CHOCOLATE,COATED WAFER BISC,2020-01-03,40.67117976,-73.97771266,New York,229
SUGAR FREE NATURA,1.0,150.0,150.0,SUGAR FREE,ZYDUS WELLNESS LTD,SUGAR SUBSTITUTE ,POWDER (SUGAR SUBST),2020-01-03,40.67117976,-73.97771266,New York,229
AACHI,1.0,12.0,12.0,AACHI,AACHI MASALA FOODS PVT LTD,SPICES ,BLENDED,2020-01-03,40.69434931,-73.99183062,New York,230
ARIEL FRONT LOAD,1.0,219.0,219.0,ARIEL,PROCTER & GAMBLE,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-03,40.69434931,-73.99183062,New York,230
BINGO TEDHE MEDHE MAS TADKA,1.0,10.0,10.0,BINGO TEDHE MEDHE,I T C,SALTY SNACKS ,GATHIA/PAPRI/RIBLON,2020-01-03,40.69434931,-73.99183062,New York,230
EVEREST,1.0,78.0,78.0,EVEREST,S NARENDRA KUMAR,SPICES ,BLENDED,2020-01-03,40.69434931,-73.99183062,New York,230
LAYS CHILE LIMON,1.0,10.0,10.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-03,40.69434931,-73.99183062,New York,230
PEARS SOFT & FRESH,2.0,41.0,82.0,PEARS,HINDUSTAN UNILEVER LIMITED,TOILET SOAPS ,PREMIUM,2020-01-03,40.69434931,-73.99183062,New York,230
SAMRAT,1.0,20.0,20.0,SAMRAT,PARAKH AGRO IND,PACKAGED ATTA ,MAIDA,2020-01-03,40.69434931,-73.99183062,New York,230
TATA AGNI EXTRA STRONG LEAVES,12.0,55.0,660.0,TATA AGNI,TATA GLOBAL BEVERAGES LTD,PACKAGED TEA,MAIN PACKS,2020-01-03,40.69434931,-73.99183062,New York,230
EVEREST,1.0,9.5,9.5,EVEREST,S NARENDRA KUMAR,SPICES ,BLENDED,2020-01-03,43.33271807,-73.67539969,New York,231
EVEREST,1.0,40.0,40.0,EVEREST,S NARENDRA KUMAR,SPICES ,BLENDED,2020-01-03,43.33271807,-73.67539969,New York,231
KITKAT,2.0,25.0,50.0,KIT KAT,NESTLE INDIA,CHOCOLATE,COATED WAFER BISC,2020-01-03,43.33271807,-73.67539969,New York,231
MARIE GOLD REGULAR,2.0,5.0,10.0,MARIE GOLD,BRITANNIA INDS,BISCUITS - CORE & NON CORE,MARIE,2020-01-03,43.33271807,-73.67539969,New York,231
MEDIKER ANTI LICE TREATMENT,1.0,50.0,50.0,MEDIKER,MARICO INDS,SHAMPOO - BY SEGMENTS,BOTTLES / TUBES,2020-01-03,43.33271807,-73.67539969,New York,231
NUTRICHOICE DIGESTIVE,2.0,20.0,40.0,NUTRICHOICE,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-03,43.33271807,-73.67539969,New York,231
PARLE KRACK JACK,2.0,10.0,20.0,PARLE KRACK JACK,PARLE PRODS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-03,43.33271807,-73.67539969,New York,231
AMUL,1.0,225.0,225.0,AMUL,G C M M F,BUTTER MARGR  ,BUTTER,2020-01-03,40.63199766,-73.94781767,New York,232
BLACK NATURALS,1.0,30.0,30.0,GARNIER,L'OREAL INDIA,HAIR DYES     ,HAIR DYES     (1/76),2020-01-03,40.63199766,-73.94781767,New York,232
DETTOL ORIGINAL,1.0,10.0,10.0,DETTOL,RECKITT BENCKISER,LIQUID TOILET SOAPS  ,HAND WASH,2020-01-03,40.63199766,-73.94781767,New York,232
MAGGI MASALA,3.0,11.75,35.25,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-03,40.63199766,-73.94781767,New York,232
50-50 MSK CK,2.0,10.0,20.0,50-50,BRITANNIA INDS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-03,40.62640517,-73.9169756,New York,233
HARPIC POWER PLUS,2.0,36.0,72.0,HARPIC POWER,RECKITT BENCKISER,CLEANERS - TOILET,LIQUIDS,2020-01-03,40.62640517,-73.9169756,New York,233
LIRIL,2.0,9.5,19.0,LIRIL,HINDUSTAN UNILEVER LIMITED,TOILET SOAPS ,POPULAR,2020-01-03,40.62640517,-73.9169756,New York,233
MAGGI MASALA,1.0,12.0,12.0,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-03,40.62640517,-73.9169756,New York,233
SUNNY,1.0,78.0,78.0,SUNNY,R S INDUSTRIES,CLEANERS - FLOOR,LIQUIDS,2020-01-03,40.62640517,-73.9169756,New York,233
SUTHOL,1.0,70.0,70.0,SUTHOL,G D PHARMA,ANTISEPTIC LIQUIDS ,ANTISEPTIC LIQ,2020-01-03,40.62640517,-73.9169756,New York,233
VIM,3.0,10.0,30.0,VIM,HINDUSTAN UNILEVER LIMITED,CLEANERS - UTENSIL,TRADITIONAL,2020-01-03,40.62640517,-73.9169756,New York,233
YELLOW DIAMOND WHEELS,2.0,5.0,10.0,YELLOW DIAMOND,PRATAAP SNACKS PVT LTD,SALTY SNACKS ,EXTRUDED SNACKS,2020-01-03,40.62640517,-73.9169756,New York,233
BAMBI CUFF N COLLAR,1.0,55.0,55.0,BAMBI,DABUR,PRE-POST WASH PRODUCTS,STAIN REMOVERS,2020-01-03,40.58330246,-73.98677546,New York,234
ROYAL CUP,1.0,108.0,108.0,GIRNAR,GIRNAR FOOD & BEVER,PACKAGED TEA,MAIN PACKS,2020-01-03,40.58330246,-73.98677546,New York,234
TATA SALT,1.0,18.5,18.5,TATA,TATA CHEM,ALL IODISED SALT,POWDERED SALT,2020-01-03,40.58330246,-73.98677546,New York,234
WHISPER CHOICE ULTRA,1.0,39.0,39.0,WHISPER CHOICE,PROCTER & GAMBLE,SANITARY NAPKINS,SANITARY NAPKINS,2020-01-03,40.58330246,-73.98677546,New York,234
50-50 MSK CK,2.0,10.0,20.0,50-50,BRITANNIA INDS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-03,40.7332441,-73.8638964,New York,235
BABY SOAP,1.0,80.0,80.0,JOHNSON'S BABY,JOHNSON & JOHNSON,TOILET SOAPS ,PREMIUM,2020-01-03,40.7332441,-73.8638964,New York,235
BABY SOAP,2.0,80.0,160.0,JOHNSON'S BABY,JOHNSON & JOHNSON,TOILET SOAPS ,PREMIUM,2020-01-03,40.7332441,-73.8638964,New York,235
BRITANNIA BOURBON,2.0,10.0,20.0,BRITANNIA BOURBON,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-03,40.7332441,-73.8638964,New York,235
CHING'S SECRET,2.0,10.0,20.0,CHING'S SECRET,CAPITAL FOODS,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-03,40.7332441,-73.8638964,New York,235
COLGATE DENTALCREAM,1.0,65.0,65.0,COLGATE DENTALCREAM,COLGATE-PALMOLIVE,TOOTH PASTES,TOOTH PASTES,2020-01-03,40.7332441,-73.8638964,New York,235
COLOR NATURALS,1.0,80.0,80.0,GARNIER,L'OREAL INDIA,HAIR DYES     ,HAIR DYES     (1/76),2020-01-03,40.7332441,-73.8638964,New York,235
HIDE & SEEK CHOCOLATE CHIP,1.0,10.0,10.0,PARLE HIDE & SEEK,PARLE PRODS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-03,40.7332441,-73.8638964,New York,235
HIT,1.0,30.0,30.0,HIT,GODREJ CONSUMER PRODS,HOME INSECTICIDES CTG  ,BAITS,2020-01-03,40.7332441,-73.8638964,New York,235
MAGGI MASALA,1.0,65.0,65.0,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-03,40.7332441,-73.8638964,New York,235
MARIE GOLD REGULAR,3.0,10.0,30.0,MARIE GOLD,BRITANNIA INDS,BISCUITS - CORE & NON CORE,MARIE,2020-01-03,40.7332441,-73.8638964,New York,235
SUNFEAST DARK FANTSY CHOCOFILS,1.0,10.0,10.0,SUNFEAST DARK FANTASY,I T C,BISCUITS - CORE & NON CORE,CREAM,2020-01-03,40.7332441,-73.8638964,New York,235
JELIMALS FRUITY BEARS,3.0,9.5,28.5,JELIMALS,I T C,CONFECTIONERY - TOFFEE/HBC,TOFFEES,2020-01-03,40.11773619,-83.01012958,Ohio,236
SAMRAT,1.0,20.0,20.0,SAMRAT,PARAKH AGRO IND,PACKAGED ATTA ,MAIDA,2020-01-03,40.11773619,-83.01012958,Ohio,236
SWEET HEART,1.0,149.0,149.0,SWEET HEART,J B J INTL,"FRAGRANCE-PERFUM,DEO & COLOGNE",FRAGRANCE - PERFUME,2020-01-03,40.11773619,-83.01012958,Ohio,236
AMUL,1.0,215.0,215.0,AMUL,G C M M F,PACKAGED PURE GHEE,PACKAGED PURE GHEE,2020-01-03,42.64154629,-73.70188803,New York,237
SAMRAT,1.0,20.0,20.0,SAMRAT,PARAKH AGRO IND,PACKAGED ATTA ,SOOJI,2020-01-03,42.64154629,-73.70188803,New York,237
SUHANA,1.0,40.0,40.0,SUHANA,PRAVIN MASALEWALE,READY TO EAT,READY TO COOK CURRY PASTES/POW,2020-01-03,40.92555943,-72.69211713,New York,238
PATANJALI,1.0,15.0,15.0,PATANJALI,PATANJALI AYURVED LTD,TOOTH BRUSH   ,MANUAL,2020-01-03,40.087333,-82.96550400000001,Ohio,239
YELLOW DIAMOND PUFFS,1.0,5.0,5.0,YELLOW DIAMOND,PRATAAP SNACKS PVT LTD,SALTY SNACKS ,EXTRUDED SNACKS,2020-01-03,40.087333,-82.96550400000001,Ohio,239
AMUL,1.0,110.0,110.0,AMUL,G C M M F,CHEESE        ,PROCESSED CHEESE,2020-01-03,39.440073,-84.330662,Ohio,240
LAYS CARIBBEAN STYLE,2.0,10.0,20.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-03,39.440073,-84.330662,Ohio,240
VIM,2.0,9.75,19.5,VIM,HINDUSTAN UNILEVER LIMITED,CLEANERS - UTENSIL,TRADITIONAL,2020-01-03,39.440073,-84.330662,Ohio,240
BROOKE BOND TAJ MAHAL,1.0,140.0,140.0,TAJ MAHAL,HINDUSTAN UNILEVER LIMITED,PACKAGED TEA,MAIN PACKS,2020-01-03,40.005813,-83.00895359,Ohio,241
EMAMI HEALTHY & TASTY,3.0,95.0,285.0,EMAMI,EMAMI AGROTECH LIMITED,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,2020-01-03,40.005813,-83.00895359,Ohio,241
GOOD DAY BUTTER,1.0,10.0,10.0,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-03,40.005813,-83.00895359,Ohio,241
LAYS MAGIC MASALA,1.0,20.0,20.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-03,40.005813,-83.00895359,Ohio,241
ZANDU,1.0,95.0,95.0,ZANDU,EMAMI,RUBEFACIENT,RUBEFACIENT,2020-01-03,40.005813,-83.00895359,Ohio,241
CHHEDAS,1.0,62.0,62.0,CHHEDAS,CHEDDA SPECIALITY FOODS LTD,SALTY SNACKS ,BANANA CHIPS/LACHA/OTHERS,2020-01-04,40.02045311,-83.06043569,Ohio,242
DANT KANTI,1.0,112.0,112.0,PATANJALI,PATANJALI AYURVED LTD,TOOTH PASTES,TOOTH PASTES,2020-01-04,40.02045311,-83.06043569,Ohio,242
DOVE INTENSE REPAIR,7.0,4.0,28.0,DOVE,HINDUSTAN UNILEVER LIMITED,HAIR CONDITIONERS,HAIR CONDITIONERS,2020-01-04,40.02045311,-83.06043569,Ohio,242
INDULEKHA,10.0,5.0,50.0,INDULEKHA,HINDUSTAN UNILEVER LIMITED,SHAMPOO - BY SEGMENTS,SACHETS,2020-01-04,40.02045311,-83.06043569,Ohio,242
MARIE GOLD REGULAR,4.0,10.0,40.0,MARIE GOLD,BRITANNIA INDS,BISCUITS - CORE & NON CORE,MARIE,2020-01-04,40.02045311,-83.06043569,Ohio,242
NATURE FRESH ACTILITE,1.0,500.0,500.0,NATURE FRESH ACTILITE,CARGILL FOODS,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,2020-01-04,40.02045311,-83.06043569,Ohio,242
PARLE 20-20 CASHEW,1.0,5.0,5.0,PARLE 20-20,PARLE PRODS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-04,40.02045311,-83.06043569,Ohio,242
PARLE-G,1.0,19.5,19.5,PARLE-G,PARLE PRODS,BISCUITS - CORE & NON CORE,GLUCOSE,2020-01-04,40.02045311,-83.06043569,Ohio,242
PATANJALI,1.0,12.0,12.0,PATANJALI,PATANJALI AYURVED LTD,ALL IODISED SALT,POWDERED SALT,2020-01-04,40.02045311,-83.06043569,Ohio,242
SUNFEAST DARK FANTSY CHOCOFILS,2.0,30.0,60.0,SUNFEAST DARK FANTASY,I T C,BISCUITS - CORE & NON CORE,CREAM,2020-01-04,40.39967717,-82.45933414,Ohio,243
WHEEL ACTIVE,1.0,9.75,9.75,WHEEL,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-04,40.39967717,-82.45933414,Ohio,243
EVEREST,1.0,38.0,38.0,EVEREST,S NARENDRA KUMAR,SPICES ,BLENDED,2020-01-04,40.67722506,-73.97219397,New York,244
GEMINI,1.0,68.0,68.0,GEMINI,CARGILL FOODS,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,2020-01-04,40.67722506,-73.97219397,New York,244
TATA SAMPANN,1.0,30.0,30.0,TATA SAMPANN,TATA CHEM,SPICES ,PURE,2020-01-04,40.67722506,-73.97219397,New York,244
CADBURY BOURNVILLE,1.0,45.0,45.0,CADBURY,MONDELEZ INTERNATIONAL,CHOCOLATE,MOULDED,2020-01-04,39.969775,-83.004346,Ohio,245
GLUCON-D LIME,1.0,150.0,150.0,GLUCON-D,HEINZ,GLUCOSE POWDER & TABLET,GLUCOSE POWDER & TABLET,2020-01-04,39.969775,-83.004346,Ohio,245
TATA AGNI EXTRA STRONG LEAVES,1.0,55.0,55.0,TATA AGNI,TATA GLOBAL BEVERAGES LTD,PACKAGED TEA,MAIN PACKS,2020-01-04,39.969775,-83.004346,Ohio,245
BROOKE BOND RED LABEL NAT CARE,1.0,260.0,260.0,RED LABEL,HINDUSTAN UNILEVER LIMITED,PACKAGED TEA,MAIN PACKS,2020-01-04,40.693023100000005,-73.9702073,New York,246
EVEREST,1.0,50.0,50.0,EVEREST,S NARENDRA KUMAR,SPICES ,PURE,2020-01-04,40.693023100000005,-73.9702073,New York,246
KAPOL,1.0,55.0,55.0,KAPOL,KAPOL MASALA,SPICES ,BLENDED,2020-01-04,40.693023100000005,-73.9702073,New York,246
KISSAN FRESH KETCHUP,1.0,99.0,99.0,KISSAN,HINDUSTAN UNILEVER LIMITED,KETCHUPS/SAUCES,KETCHUPS/SAUCES,2020-01-04,40.693023100000005,-73.9702073,New York,246
MARIE GOLD REGULAR,1.0,5.0,5.0,MARIE GOLD,BRITANNIA INDS,BISCUITS - CORE & NON CORE,MARIE,2020-01-04,40.693023100000005,-73.9702073,New York,246
MONACO,2.0,10.0,20.0,MONACO,PARLE PRODS,BISCUITS - CORE & NON CORE,SALT CRACKER,2020-01-04,40.693023100000005,-73.9702073,New York,246
NESCAFE CLASSIC,1.0,70.0,70.0,NESCAFE,NESTLE INDIA,COFFEE,INSTANT COFFEE,2020-01-04,40.693023100000005,-73.9702073,New York,246
TIGER GLUCOSE,10.0,5.0,50.0,TIGER,BRITANNIA INDS,BISCUITS - CORE & NON CORE,GLUCOSE,2020-01-04,40.693023100000005,-73.9702073,New York,246
AASHIRVAAD WHOLE WHEAT,1.0,98.0,98.0,AASHIRVAAD,I T C,PACKAGED ATTA ,ATTA,2020-01-04,40.62204283,-74.02667152,New York,247
BADSHAH,1.0,62.0,62.0,BADSHAH,JHAVERI INDUSTRIES,SPICES ,BLENDED,2020-01-04,40.62204283,-74.02667152,New York,247
CINTHOL ORIGINAL,2.0,35.0,70.0,CINTHOL,GODREJ CONSUMER PRODS,TOILET SOAPS ,POPULAR,2020-01-04,40.62204283,-74.02667152,New York,247
EXO DISH WASH BAR,1.0,20.0,20.0,EXO,JYOTHY LABORATORIES,CLEANERS - UTENSIL,TRADITIONAL,2020-01-04,40.62204283,-74.02667152,New York,247
EXO DISH WASH BAR,4.0,10.0,40.0,EXO,JYOTHY LABORATORIES,CLEANERS - UTENSIL,TRADITIONAL,2020-01-04,40.62204283,-74.02667152,New York,247
QUAKER OATS,1.0,77.0,77.0,QUAKER,PEPSICO INDIA,BREAKFAST CEREALS,HOT CEREALS,2020-01-04,40.62204283,-74.02667152,New York,247
SAFFOLA,1.0,35.0,35.0,SAFFOLA,MARICO INDS,ALL IODISED SALT,POWDERED SALT,2020-01-04,40.62204283,-74.02667152,New York,247
VANISH,1.0,190.0,190.0,VANISH,RECKITT BENCKISER,PRE-POST WASH PRODUCTS,STAIN REMOVERS,2020-01-04,40.62204283,-74.02667152,New York,247
WAGH BAKRI PATTI LEAF,1.0,110.0,110.0,WAGH BAKRI,GUJ TEA PROCESSORS,PACKAGED TEA,MAIN PACKS,2020-01-04,40.62204283,-74.02667152,New York,247
